ref_date,yield_bid,price_bid,asset_code,matur_date,prazo_anos
2023-11-08,0.0588,1221.43,NTN-B Principal 150545,2045-05-15,21.516769336071185
2023-11-09,0.0581,1239.26,NTN-B Principal 150545,2045-05-15,21.51403148528405
2023-11-10,0.0581,1239.51,NTN-B Principal 150545,2045-05-15,21.51129363449692
2023-11-13,0.058600000000000006,1227.4,NTN-B Principal 150545,2045-05-15,21.503080082135522
2023-11-14,0.058600000000000006,1227.89,NTN-B Principal 150545,2045-05-15,21.50034223134839
2023-11-16,0.057800000000000004,1248.34,NTN-B Principal 150545,2045-05-15,21.49486652977413
2023-11-17,0.056799999999999996,1274.54,NTN-B Principal 150545,2045-05-15,21.492128678986994
2023-11-20,0.0575,1256.99,NTN-B Principal 150545,2045-05-15,21.4839151266256
2023-11-21,0.0579,1247.25,NTN-B Principal 150545,2045-05-15,21.481177275838466
2023-11-22,0.0576,1255.25,NTN-B Principal 150545,2045-05-15,21.478439425051334
2023-11-23,0.0576,1255.65,NTN-B Principal 150545,2045-05-15,21.475701574264203
2023-11-24,0.057999999999999996,1246.17,NTN-B Principal 150545,2045-05-15,21.472963723477072
2023-11-27,0.057999999999999996,1246.57,NTN-B Principal 150545,2045-05-15,21.464750171115675
2023-11-28,0.057699999999999994,1254.55,NTN-B Principal 150545,2045-05-15,21.462012320328544
2023-11-29,0.057,1272.91,NTN-B Principal 150545,2045-05-15,21.45927446954141
2023-11-30,0.0576,1257.96,NTN-B Principal 150545,2045-05-15,21.456536618754278
2023-12-01,0.057800000000000004,1253.54,NTN-B Principal 150545,2045-05-15,21.453798767967147
2023-12-04,0.057300000000000004,1266.68,NTN-B Principal 150545,2045-05-15,21.44558521560575
2023-12-05,0.0571,1272.22,NTN-B Principal 150545,2045-05-15,21.44284736481862
2023-12-06,0.056799999999999996,1280.37,NTN-B Principal 150545,2045-05-15,21.440109514031484
2023-12-07,0.0574,1265.34,NTN-B Principal 150545,2045-05-15,21.437371663244353
2023-12-08,0.0576,1260.9,NTN-B Principal 150545,2045-05-15,21.43463381245722
2023-12-11,0.0574,1266.41,NTN-B Principal 150545,2045-05-15,21.426420260095824
2023-12-12,0.057300000000000004,1269.14,NTN-B Principal 150545,2045-05-15,21.423682409308693
2023-12-13,0.057,1277.26,NTN-B Principal 150545,2045-05-15,21.420944558521562
2023-12-14,0.0554,1319.64,NTN-B Principal 150545,2045-05-15,21.418206707734427
2023-12-15,0.0558,1309.78,NTN-B Principal 150545,2045-05-15,21.415468856947296
2023-12-18,0.0555,1318.19,NTN-B Principal 150545,2045-05-15,21.4072553045859
2023-12-19,0.0556,1315.97,NTN-B Principal 150545,2045-05-15,21.404517453798768
2023-12-20,0.0552,1327.1,NTN-B Principal 150545,2045-05-15,21.401779603011637
2023-12-21,0.0553,1324.87,NTN-B Principal 150545,2045-05-15,21.399041752224505
2023-12-22,0.055,1333.86,NTN-B Principal 150545,2045-05-15,21.39630390143737
2023-12-26,0.055099999999999996,1335.87,NTN-B Principal 150545,2045-05-15,21.385352498288842
2023-12-27,0.0555,1325.59,NTN-B Principal 150545,2045-05-15,21.38261464750171
2023-12-28,0.055999999999999994,1313.69,NTN-B Principal 150545,2045-05-15,21.37987679671458
2024-01-02,0.0658,4022.51,NTN-B Principal 150824,2024-08-15,0.6187542778918549
2024-01-03,0.0659,4023.94,NTN-B Principal 150824,2024-08-15,0.6160164271047228
2024-01-04,0.0644,4029.07,NTN-B Principal 150824,2024-08-15,0.6132785763175906
2024-01-05,0.0639,4033.17,NTN-B Principal 150824,2024-08-15,0.6105407255304586
2024-01-08,0.0637,4035.27,NTN-B Principal 150824,2024-08-15,0.6023271731690623
2024-01-09,0.0641,4036,NTN-B Principal 150824,2024-08-15,0.5995893223819302
2024-01-10,0.0632,4039.68,NTN-B Principal 150824,2024-08-15,0.5968514715947981
2024-01-11,0.0634,4043.04,NTN-B Principal 150824,2024-08-15,0.5941136208076659
2024-01-12,0.0638,4045.31,NTN-B Principal 150824,2024-08-15,0.5913757700205339
2024-01-15,0.0637,4047.09,NTN-B Principal 150824,2024-08-15,0.5831622176591376
2024-01-16,0.064,4047.98,NTN-B Principal 150824,2024-08-15,0.5804243668720055
2024-01-17,0.064,4049.54,NTN-B Principal 150824,2024-08-15,0.5776865160848734
2024-01-18,0.0646,4049.79,NTN-B Principal 150824,2024-08-15,0.5749486652977412
2024-01-19,0.065,4051.62,NTN-B Principal 150824,2024-08-15,0.5722108145106092
2024-01-22,0.06509999999999999,4052.98,NTN-B Principal 150824,2024-08-15,0.5639972621492129
2024-01-23,0.0642,4056.47,NTN-B Principal 150824,2024-08-15,0.5612594113620808
2024-01-24,0.0621,4062.49,NTN-B Principal 150824,2024-08-15,0.5585215605749486
2024-01-25,0.06280000000000001,4062.54,NTN-B Principal 150824,2024-08-15,0.5557837097878165
2024-01-26,0.0625,4065.84,NTN-B Principal 150824,2024-08-15,0.5530458590006845
2024-01-29,0.0645,4062.25,NTN-B Principal 150824,2024-08-15,0.5448323066392882
2024-01-30,0.0644,4063.96,NTN-B Principal 150824,2024-08-15,0.5420944558521561
2024-01-31,0.0649,4064.44,NTN-B Principal 150824,2024-08-15,0.5393566050650239
2024-02-01,0.0653,4065.14,NTN-B Principal 150824,2024-08-15,0.5366187542778919
2024-02-02,0.0663,4065.64,NTN-B Principal 150824,2024-08-15,0.5338809034907598
2024-02-05,0.0669,4065.98,NTN-B Principal 150824,2024-08-15,0.5256673511293635
2024-02-06,0.0669,4067.52,NTN-B Principal 150824,2024-08-15,0.5229295003422314
2024-02-07,0.0667,4069.45,NTN-B Principal 150824,2024-08-15,0.5201916495550992
2024-02-08,0.0669,4071.91,NTN-B Principal 150824,2024-08-15,0.5174537987679672
2024-02-09,0.06570000000000001,4078.04,NTN-B Principal 150824,2024-08-15,0.5147159479808351
2024-02-14,0.06559999999999999,4079.82,NTN-B Principal 150824,2024-08-15,0.5010266940451745
2024-02-15,0.0653,4082.47,NTN-B Principal 150824,2024-08-15,0.49828884325804246
2024-02-16,0.0652,4086.85,NTN-B Principal 150824,2024-08-15,0.49555099247091033
2024-02-19,0.0653,4088.74,NTN-B Principal 150824,2024-08-15,0.487337440109514
2024-02-20,0.06570000000000001,4090.07,NTN-B Principal 150824,2024-08-15,0.48459958932238195
2024-02-21,0.0674,4089,NTN-B Principal 150824,2024-08-15,0.48186173853524983
2024-02-22,0.06709999999999999,4091.66,NTN-B Principal 150824,2024-08-15,0.4791238877481177
2024-02-23,0.0674,4095.33,NTN-B Principal 150824,2024-08-15,0.47638603696098564
2024-02-26,0.0678,4096.72,NTN-B Principal 150824,2024-08-15,0.4681724845995893
2024-02-27,0.06860000000000001,4097.41,NTN-B Principal 150824,2024-08-15,0.4654346338124572
2024-02-28,0.0699,4098.21,NTN-B Principal 150824,2024-08-15,0.46269678302532513
2024-02-29,0.0713,4097.97,NTN-B Principal 150824,2024-08-15,0.459958932238193
2024-03-01,0.0725,4100.38,NTN-B Principal 150824,2024-08-15,0.45722108145106094
2024-03-04,0.07429999999999999,4099.53,NTN-B Principal 150824,2024-08-15,0.4490075290896646
2024-03-05,0.0746,4101.31,NTN-B Principal 150824,2024-08-15,0.4462696783025325
2024-03-06,0.07490000000000001,4103.1,NTN-B Principal 150824,2024-08-15,0.44353182751540043
2024-03-07,0.0754,4104.56,NTN-B Principal 150824,2024-08-15,0.4407939767282683
2024-03-08,0.0758,4108.47,NTN-B Principal 150824,2024-08-15,0.4380561259411362
2024-03-11,0.0764,4109.8,NTN-B Principal 150824,2024-08-15,0.42984257357973993
2024-03-12,0.0768,4112.61,NTN-B Principal 150824,2024-08-15,0.4271047227926078
2024-03-13,0.0775,4113.86,NTN-B Principal 150824,2024-08-15,0.4243668720054757
2024-03-14,0.078,4115.44,NTN-B Principal 150824,2024-08-15,0.4216290212183436
2024-03-15,0.0787,4116.35,NTN-B Principal 150824,2024-08-15,0.4188911704312115
2024-03-18,0.0797,4116.28,NTN-B Principal 150824,2024-08-15,0.4106776180698152
2024-03-19,0.0794,4118.27,NTN-B Principal 150824,2024-08-15,0.4079397672826831
2024-03-20,0.0782,4121.63,NTN-B Principal 150824,2024-08-15,0.405201916495551
2024-03-21,0.0783,4122.98,NTN-B Principal 150824,2024-08-15,0.4024640657084189
2024-03-22,0.07780000000000001,4125.77,NTN-B Principal 150824,2024-08-15,0.3997262149212868
2024-03-25,0.0786,4126.06,NTN-B Principal 150824,2024-08-15,0.3915126625598905
2024-03-26,0.0787,4127.42,NTN-B Principal 150824,2024-08-15,0.3887748117727584
2024-03-27,0.0765,4132.69,NTN-B Principal 150824,2024-08-15,0.3860369609856263
2024-03-28,0.0775,4133.66,NTN-B Principal 150824,2024-08-15,0.38329911019849416
2024-04-01,0.0775,4135.19,NTN-B Principal 150824,2024-08-15,0.3723477070499658
2024-04-02,0.077,4137.44,NTN-B Principal 150824,2024-08-15,0.36960985626283366
2024-04-03,0.0774,4138.4,NTN-B Principal 150824,2024-08-15,0.3668720054757016
2024-04-04,0.0761,4141.76,NTN-B Principal 150824,2024-08-15,0.36413415468856947
2024-04-05,0.0747,4145.83,NTN-B Principal 150824,2024-08-15,0.3613963039014374
2024-04-08,0.0727,4150.08,NTN-B Principal 150824,2024-08-15,0.3531827515400411
2024-04-09,0.0736,4150.32,NTN-B Principal 150824,2024-08-15,0.35044490075290896
2024-04-10,0.07440000000000001,4148.19,NTN-B Principal 150824,2024-08-15,0.34770704996577684
2024-04-11,0.0753,4148.39,NTN-B Principal 150824,2024-08-15,0.34496919917864477
2024-04-12,0.076,4149.3,NTN-B Principal 150824,2024-08-15,0.34223134839151265
2024-04-15,0.0748,4152.55,NTN-B Principal 150824,2024-08-15,0.33401779603011633
2024-04-16,0.0751,4153.84,NTN-B Principal 150824,2024-08-15,0.33127994524298426
2024-04-17,0.0756,4154.88,NTN-B Principal 150824,2024-08-15,0.32854209445585214
2024-04-18,0.0768,4155.06,NTN-B Principal 150824,2024-08-15,0.3258042436687201
2024-04-19,0.078,4156.24,NTN-B Principal 150824,2024-08-15,0.32306639288158795
2024-04-22,0.078,4157.96,NTN-B Principal 150824,2024-08-15,0.31485284052019163
2024-04-23,0.0782,4159.45,NTN-B Principal 150824,2024-08-15,0.31211498973305957
2024-04-24,0.0788,4160.46,NTN-B Principal 150824,2024-08-15,0.30937713894592744
2024-04-25,0.0787,4162.31,NTN-B Principal 150824,2024-08-15,0.3066392881587953
2024-04-26,0.0784,4165.37,NTN-B Principal 150824,2024-08-15,0.30390143737166325
2024-04-29,0.07980000000000001,4165.29,NTN-B Principal 150824,2024-08-15,0.29568788501026694
2024-04-30,0.0801,4167.16,NTN-B Principal 150824,2024-08-15,0.2929500342231348
2024-05-02,0.0806,4168.35,NTN-B Principal 150824,2024-08-15,0.2874743326488706
2024-05-03,0.0806,4171.04,NTN-B Principal 150824,2024-08-15,0.28473648186173856
2024-05-06,0.0785,4175.09,NTN-B Principal 150824,2024-08-15,0.27652292950034224
2024-05-07,0.0767,4178.75,NTN-B Principal 150824,2024-08-15,0.2737850787132101
2024-05-08,0.07780000000000001,4179.28,NTN-B Principal 150824,2024-08-15,0.27104722792607805
2024-05-09,0.092,4166.25,NTN-B Principal 150824,2024-08-15,0.2683093771389459
2024-05-10,0.091,4171.69,NTN-B Principal 150824,2024-08-15,0.2655715263518138
2024-05-13,0.09359999999999999,4171.06,NTN-B Principal 150824,2024-08-15,0.25735797399041754
2024-05-14,0.0933,4173.36,NTN-B Principal 150824,2024-08-15,0.2546201232032854
2024-05-15,0.0908,4177.75,NTN-B Principal 150824,2024-08-15,0.2518822724161533
2024-05-16,0.0906,4179.87,NTN-B Principal 150824,2024-08-15,0.24914442162902123
2024-05-17,0.09119999999999999,4182.19,NTN-B Principal 150824,2024-08-15,0.2464065708418891
2024-05-20,0.0916,4183.76,NTN-B Principal 150824,2024-08-15,0.23819301848049282
2024-05-21,0.0935,4183.97,NTN-B Principal 150824,2024-08-15,0.23545516769336072
2024-05-22,0.094,4185.49,NTN-B Principal 150824,2024-08-15,0.2327173169062286
2024-05-23,0.0909,4190.2,NTN-B Principal 150824,2024-08-15,0.2299794661190965
2024-05-24,0.0904,4193.54,NTN-B Principal 150824,2024-08-15,0.2272416153319644
2024-05-27,0.08929999999999999,4196.41,NTN-B Principal 150824,2024-08-15,0.2190280629705681
2024-05-28,0.0889,4198.66,NTN-B Principal 150824,2024-08-15,0.216290212183436
2024-05-29,0.0889,4202.13,NTN-B Principal 150824,2024-08-15,0.2135523613963039
2024-05-31,0.09,4204.32,NTN-B Principal 150824,2024-08-15,0.2080766598220397
2024-06-03,0.0885,4207.51,NTN-B Principal 150824,2024-08-15,0.1998631074606434
2024-06-04,0.08839999999999999,4209.56,NTN-B Principal 150824,2024-08-15,0.1971252566735113
2024-06-05,0.0882,4211.69,NTN-B Principal 150824,2024-08-15,0.1943874058863792
2024-06-06,0.08839999999999999,4213.5,NTN-B Principal 150824,2024-08-15,0.19164955509924708
2024-06-07,0.0886,4216.44,NTN-B Principal 150824,2024-08-15,0.188911704312115
2024-06-10,0.0907,4216.9,NTN-B Principal 150824,2024-08-15,0.1806981519507187
2024-06-11,0.08839999999999999,4222.44,NTN-B Principal 150824,2024-08-15,0.17796030116358658
2024-06-12,0.09029999999999999,4223.17,NTN-B Principal 150824,2024-08-15,0.17522245037645448
2024-06-13,0.092,4224.09,NTN-B Principal 150824,2024-08-15,0.17248459958932238
2024-06-14,0.0935,4226.16,NTN-B Principal 150824,2024-08-15,0.1697467488021903
2024-06-17,0.0986,4224.86,NTN-B Principal 150824,2024-08-15,0.16153319644079397
2024-06-18,0.1018,4224.91,NTN-B Principal 150824,2024-08-15,0.15879534565366188
2024-06-19,0.0981,4229.28,NTN-B Principal 150824,2024-08-15,0.15605749486652978
2024-06-20,0.0983,4231.21,NTN-B Principal 150824,2024-08-15,0.15331964407939766
2024-06-21,0.0993,4233.64,NTN-B Principal 150824,2024-08-15,0.15058179329226556
2024-06-24,0.1027,4233.79,NTN-B Principal 150824,2024-08-15,0.14236824093086928
2024-06-25,0.09880000000000001,4238.06,NTN-B Principal 150824,2024-08-15,0.13963039014373715
2024-06-26,0.0812,4249.64,NTN-B Principal 150824,2024-08-15,0.13689253935660506
2024-06-27,0.081,4250.63,NTN-B Principal 150824,2024-08-15,0.13415468856947296
2024-06-28,0.0803,4253.53,NTN-B Principal 150824,2024-08-15,0.13141683778234087
2024-07-01,0.0797,4255.55,NTN-B Principal 150824,2024-08-15,0.12320328542094455
2024-07-02,0.0779,4258.13,NTN-B Principal 150824,2024-08-15,0.12046543463381246
2024-07-03,0.0796,4259.01,NTN-B Principal 150824,2024-08-15,0.11772758384668036
2024-07-04,0.0808,4260.17,NTN-B Principal 150824,2024-08-15,0.11498973305954825
2024-07-05,0.0839,4261.36,NTN-B Principal 150824,2024-08-15,0.11225188227241616
2024-07-08,0.08560000000000001,4262.42,NTN-B Principal 150824,2024-08-15,0.10403832991101986
2024-07-09,0.07780000000000001,4267.39,NTN-B Principal 150824,2024-08-15,0.10130047912388775
2024-07-10,0.0757,4266.95,NTN-B Principal 150824,2024-08-15,0.09856262833675565
2024-07-11,0.0771,4267.95,NTN-B Principal 150824,2024-08-15,0.09582477754962354
2024-07-12,0.077,4270.14,NTN-B Principal 150824,2024-08-15,0.09308692676249145
2024-07-15,0.07629999999999999,4272.09,NTN-B Principal 150824,2024-08-15,0.08487337440109514
2024-07-16,0.0775,4273.38,NTN-B Principal 150824,2024-08-15,0.08213552361396304
2024-07-17,0.0751,4275.84,NTN-B Principal 150824,2024-08-15,0.07939767282683094
2024-07-18,0.0768,4277,NTN-B Principal 150824,2024-08-15,0.07665982203969883
2024-07-19,0.079,4278.95,NTN-B Principal 150824,2024-08-15,0.07392197125256673
2024-07-22,0.0805,4280.28,NTN-B Principal 150824,2024-08-15,0.06570841889117043
2024-07-23,0.08109999999999999,4281.89,NTN-B Principal 150824,2024-08-15,0.06297056810403832
2024-07-24,0.0837,4283.04,NTN-B Principal 150824,2024-08-15,0.06023271731690623
2024-07-25,0.0851,4284.54,NTN-B Principal 150824,2024-08-15,0.057494866529774126
2024-07-26,0.0698,4290.79,NTN-B Principal 150824,2024-08-15,0.05475701574264202
2024-07-29,0.0694,4292.48,NTN-B Principal 150824,2024-08-15,0.04654346338124572
2024-07-30,0.0698,4294.03,NTN-B Principal 150824,2024-08-15,0.04380561259411362
2024-07-31,0.0716,4295.36,NTN-B Principal 150824,2024-08-15,0.04106776180698152
2024-08-01,0.0718,4296.98,NTN-B Principal 150824,2024-08-15,0.038329911019849415
2024-08-02,0.0709,4299.69,NTN-B Principal 150824,2024-08-15,0.03559206023271732
2024-08-05,0.0717,4301.24,NTN-B Principal 150824,2024-08-15,0.02737850787132101
2024-08-06,0.0725,4302.81,NTN-B Principal 150824,2024-08-15,0.024640657084188913
2024-08-07,0.0717,4304.55,NTN-B Principal 150824,2024-08-15,0.02190280629705681
2024-08-08,0.0713,4306.23,NTN-B Principal 150824,2024-08-15,0.019164955509924708
2024-08-09,0.0708,4310.39,NTN-B Principal 150824,2024-08-15,0.01642710472279261
2024-08-12,0.0596,4312.45,NTN-B Principal 150824,2024-08-15,0.008213552361396304
2024-08-13,0.06,4313.96,NTN-B Principal 150824,2024-08-15,0.0054757015742642025
2024-08-14,0.059699999999999996,4315.49,NTN-B Principal 150824,2024-08-15,0.0027378507871321013
2024-01-02,0.0519,3665.76,NTN-B Principal 150826,2026-08-15,2.617385352498289
2024-01-03,0.0519,3667.09,NTN-B Principal 150826,2026-08-15,2.614647501711157
2024-01-04,0.051399999999999994,3672.97,NTN-B Principal 150826,2026-08-15,2.6119096509240247
2024-01-05,0.0518,3671.83,NTN-B Principal 150826,2026-08-15,2.6091718001368926
2024-01-08,0.051399999999999994,3676.79,NTN-B Principal 150826,2026-08-15,2.6009582477754964
2024-01-09,0.051699999999999996,3675.4,NTN-B Principal 150826,2026-08-15,2.598220396988364
2024-01-10,0.0516,3677.63,NTN-B Principal 150826,2026-08-15,2.595482546201232
2024-01-11,0.052199999999999996,3675.51,NTN-B Principal 150826,2026-08-15,2.5927446954141
2024-01-12,0.0516,3683.66,NTN-B Principal 150826,2026-08-15,2.5900068446269677
2024-01-15,0.0513,3687.62,NTN-B Principal 150826,2026-08-15,2.5817932922655715
2024-01-16,0.0516,3686.16,NTN-B Principal 150826,2026-08-15,2.5790554414784395
2024-01-17,0.0526,3678.4,NTN-B Principal 150826,2026-08-15,2.5763175906913074
2024-01-18,0.0524,3681.45,NTN-B Principal 150826,2026-08-15,2.5735797399041753
2024-01-19,0.0527,3681.04,NTN-B Principal 150826,2026-08-15,2.5708418891170433
2024-01-22,0.0529,3680.51,NTN-B Principal 150826,2026-08-15,2.5626283367556466
2024-01-23,0.0533,3678.2,NTN-B Principal 150826,2026-08-15,2.5598904859685145
2024-01-24,0.0525,3686.61,NTN-B Principal 150826,2026-08-15,2.5571526351813825
2024-01-25,0.0527,3686.08,NTN-B Principal 150826,2026-08-15,2.5544147843942504
2024-01-26,0.0524,3691.04,NTN-B Principal 150826,2026-08-15,2.5516769336071183
2024-01-29,0.0526,3689.63,NTN-B Principal 150826,2026-08-15,2.543463381245722
2024-01-30,0.0529,3688.16,NTN-B Principal 150826,2026-08-15,2.54072553045859
2024-01-31,0.0533,3685.82,NTN-B Principal 150826,2026-08-15,2.537987679671458
2024-02-01,0.0533,3687.03,NTN-B Principal 150826,2026-08-15,2.535249828884326
2024-02-02,0.053399999999999996,3688.26,NTN-B Principal 150826,2026-08-15,2.532511978097194
2024-02-05,0.054400000000000004,3680.67,NTN-B Principal 150826,2026-08-15,2.524298425735797
2024-02-06,0.0545,3681.01,NTN-B Principal 150826,2026-08-15,2.521560574948665
2024-02-07,0.0542,3684.87,NTN-B Principal 150826,2026-08-15,2.518822724161533
2024-02-08,0.0548,3682.02,NTN-B Principal 150826,2026-08-15,2.516084873374401
2024-02-09,0.0548,3685.29,NTN-B Principal 150826,2026-08-15,2.513347022587269
2024-02-14,0.054900000000000004,3685.69,NTN-B Principal 150826,2026-08-15,2.4996577686516086
2024-02-15,0.0546,3690.04,NTN-B Principal 150826,2026-08-15,2.4969199178644765
2024-02-16,0.0546,3693.68,NTN-B Principal 150826,2026-08-15,2.4941820670773445
2024-02-19,0.0548,3693.67,NTN-B Principal 150826,2026-08-15,2.485968514715948
2024-02-20,0.054900000000000004,3694.53,NTN-B Principal 150826,2026-08-15,2.4832306639288158
2024-02-21,0.0545,3699.74,NTN-B Principal 150826,2026-08-15,2.4804928131416837
2024-02-22,0.0545,3701.48,NTN-B Principal 150826,2026-08-15,2.4777549623545516
2024-02-23,0.054900000000000004,3701.65,NTN-B Principal 150826,2026-08-15,2.4750171115674195
2024-02-26,0.0552,3700.79,NTN-B Principal 150826,2026-08-15,2.4668035592060233
2024-02-27,0.0557,3698.21,NTN-B Principal 150826,2026-08-15,2.4640657084188913
2024-02-28,0.0554,3703.43,NTN-B Principal 150826,2026-08-15,2.461327857631759
2024-02-29,0.056299999999999996,3697.5,NTN-B Principal 150826,2026-08-15,2.458590006844627
2024-03-01,0.0556,3707.37,NTN-B Principal 150826,2026-08-15,2.455852156057495
2024-03-04,0.0559,3706.61,NTN-B Principal 150826,2026-08-15,2.4476386036960984
2024-03-05,0.0558,3709.29,NTN-B Principal 150826,2026-08-15,2.4449007529089664
2024-03-06,0.0558,3711.1,NTN-B Principal 150826,2026-08-15,2.4421629021218343
2024-03-07,0.0557,3713.78,NTN-B Principal 150826,2026-08-15,2.4394250513347022
2024-03-08,0.056100000000000004,3714.22,NTN-B Principal 150826,2026-08-15,2.43668720054757
2024-03-11,0.0562,3715.19,NTN-B Principal 150826,2026-08-15,2.428473648186174
2024-03-12,0.0558,3721.46,NTN-B Principal 150826,2026-08-15,2.425735797399042
2024-03-13,0.0559,3722.47,NTN-B Principal 150826,2026-08-15,2.42299794661191
2024-03-14,0.056299999999999996,3720.93,NTN-B Principal 150826,2026-08-15,2.4202600958247777
2024-03-15,0.056799999999999996,3718.21,NTN-B Principal 150826,2026-08-15,2.4175222450376452
2024-03-18,0.0572,3715.87,NTN-B Principal 150826,2026-08-15,2.409308692676249
2024-03-19,0.0579,3711.02,NTN-B Principal 150826,2026-08-15,2.406570841889117
2024-03-20,0.0574,3716.3,NTN-B Principal 150826,2026-08-15,2.403832991101985
2024-03-21,0.056799999999999996,3722.43,NTN-B Principal 150826,2026-08-15,2.401095140314853
2024-03-22,0.0572,3720.59,NTN-B Principal 150826,2026-08-15,2.3983572895277208
2024-03-25,0.057,3723.34,NTN-B Principal 150826,2026-08-15,2.3901437371663246
2024-03-26,0.0574,3721.04,NTN-B Principal 150826,2026-08-15,2.3874058863791925
2024-03-27,0.0571,3725.08,NTN-B Principal 150826,2026-08-15,2.3846680355920604
2024-03-28,0.056799999999999996,3729.53,NTN-B Principal 150826,2026-08-15,2.3819301848049284
2024-04-01,0.0565,3733.13,NTN-B Principal 150826,2026-08-15,2.3709787816563996
2024-04-02,0.056600000000000004,3733.39,NTN-B Principal 150826,2026-08-15,2.3682409308692676
2024-04-03,0.056600000000000004,3734.48,NTN-B Principal 150826,2026-08-15,2.3655030800821355
2024-04-04,0.056799999999999996,3733.91,NTN-B Principal 150826,2026-08-15,2.3627652292950034
2024-04-05,0.056299999999999996,3739.72,NTN-B Principal 150826,2026-08-15,2.3600273785078714
2024-04-08,0.056799999999999996,3736.65,NTN-B Principal 150826,2026-08-15,2.351813826146475
2024-04-09,0.056600000000000004,3739.41,NTN-B Principal 150826,2026-08-15,2.349075975359343
2024-04-10,0.056299999999999996,3740.72,NTN-B Principal 150826,2026-08-15,2.346338124572211
2024-04-11,0.0588,3721.07,NTN-B Principal 150826,2026-08-15,2.3436002737850785
2024-04-12,0.0584,3725.78,NTN-B Principal 150826,2026-08-15,2.3408624229979464
2024-04-15,0.0588,3723.77,NTN-B Principal 150826,2026-08-15,2.3326488706365502
2024-04-16,0.06,3715.23,NTN-B Principal 150826,2026-08-15,2.329911019849418
2024-04-17,0.061200000000000004,3706.76,NTN-B Principal 150826,2026-08-15,2.327173169062286
2024-04-18,0.0633,3691.08,NTN-B Principal 150826,2026-08-15,2.324435318275154
2024-04-19,0.061799999999999994,3705.38,NTN-B Principal 150826,2026-08-15,2.321697467488022
2024-04-22,0.061399999999999996,3709.92,NTN-B Principal 150826,2026-08-15,2.3134839151266258
2024-04-23,0.0617,3708.81,NTN-B Principal 150826,2026-08-15,2.3107460643394937
2024-04-24,0.062,3707.71,NTN-B Principal 150826,2026-08-15,2.308008213552361
2024-04-25,0.0621,3708.22,NTN-B Principal 150826,2026-08-15,2.305270362765229
2024-04-26,0.061399999999999996,3716.03,NTN-B Principal 150826,2026-08-15,2.302532511978097
2024-04-29,0.0608,3721.98,NTN-B Principal 150826,2026-08-15,2.294318959616701
2024-04-30,0.060700000000000004,3724.5,NTN-B Principal 150826,2026-08-15,2.291581108829569
2024-05-02,0.061500000000000006,3719.37,NTN-B Principal 150826,2026-08-15,2.2861054072553046
2024-05-03,0.0616,3720.72,NTN-B Principal 150826,2026-08-15,2.2833675564681726
2024-05-06,0.061500000000000006,3722.82,NTN-B Principal 150826,2026-08-15,2.2751540041067764
2024-05-07,0.0617,3722.53,NTN-B Principal 150826,2026-08-15,2.272416153319644
2024-05-08,0.0622,3719.86,NTN-B Principal 150826,2026-08-15,2.269678302532512
2024-05-09,0.0622,3721.17,NTN-B Principal 150826,2026-08-15,2.2669404517453797
2024-05-10,0.0603,3739.82,NTN-B Principal 150826,2026-08-15,2.2642026009582477
2024-05-13,0.0603,3741.17,NTN-B Principal 150826,2026-08-15,2.2559890485968515
2024-05-14,0.060899999999999996,3737.74,NTN-B Principal 150826,2026-08-15,2.2532511978097194
2024-05-15,0.0613,3735.88,NTN-B Principal 150826,2026-08-15,2.2505133470225873
2024-05-16,0.0608,3741.15,NTN-B Principal 150826,2026-08-15,2.2477754962354553
2024-05-17,0.060599999999999994,3744.91,NTN-B Principal 150826,2026-08-15,2.245037645448323
2024-05-20,0.060599999999999994,3746.22,NTN-B Principal 150826,2026-08-15,2.236824093086927
2024-05-21,0.0601,3751.48,NTN-B Principal 150826,2026-08-15,2.2340862422997945
2024-05-22,0.0608,3747.26,NTN-B Principal 150826,2026-08-15,2.2313483915126624
2024-05-23,0.061,3747,NTN-B Principal 150826,2026-08-15,2.2286105407255303
2024-05-24,0.0611,3748.4,NTN-B Principal 150826,2026-08-15,2.2258726899383983
2024-05-27,0.061399999999999996,3747.37,NTN-B Principal 150826,2026-08-15,2.217659137577002
2024-05-28,0.060599999999999994,3754.95,NTN-B Principal 150826,2026-08-15,2.21492128678987
2024-05-29,0.061399999999999996,3751.41,NTN-B Principal 150826,2026-08-15,2.212183436002738
2024-05-31,0.061500000000000006,3753,NTN-B Principal 150826,2026-08-15,2.206707734428474
2024-06-03,0.0616,3753.61,NTN-B Principal 150826,2026-08-15,2.198494182067077
2024-06-04,0.061399999999999996,3756.55,NTN-B Principal 150826,2026-08-15,2.195756331279945
2024-06-05,0.061500000000000006,3757.16,NTN-B Principal 150826,2026-08-15,2.193018480492813
2024-06-06,0.0625,3750.8,NTN-B Principal 150826,2026-08-15,2.190280629705681
2024-06-07,0.061900000000000004,3757.83,NTN-B Principal 150826,2026-08-15,2.187542778918549
2024-06-10,0.06269999999999999,3753.04,NTN-B Principal 150826,2026-08-15,2.1793292265571527
2024-06-11,0.0635,3749.98,NTN-B Principal 150826,2026-08-15,2.1765913757700206
2024-06-12,0.0646,3743.03,NTN-B Principal 150826,2026-08-15,2.1738535249828885
2024-06-13,0.0654,3738.41,NTN-B Principal 150826,2026-08-15,2.1711156741957565
2024-06-14,0.0644,3748.37,NTN-B Principal 150826,2026-08-15,2.1683778234086244
